JSHSHIR,NS10_CODE,NS11_CODE,NA2_CODE,MONTH,NAC,UPL,YEAR,DISTRICT_NAME
YTT_003110,26,2603,134,3,1740724.206049895,1510892.78662812,2026,Yunusobod tumani
YTT_001221,26,2601,51,1,3826449.791690222,2906757.0706721875,2026,Mirobod tumani
YTT_000221,26,2606,130,4,7010852.299249541,5139783.910779191,2026,Chilonzor tumani
YTT_003524,26,2603,32,6,8982616.991115645,6309784.282013966,2026,Yunusobod tumani
YTT_001178,26,2601,182,9,7507087.649195223,5897730.113390887,2026,Mirobod tumani
YTT_002283,26,2604,32,5,8654866.81877645,6548800.666884496,2026,Yakkasaroy tumani
YTT_004810,26,2606,1,6,6465263.369677861,4971450.125594304,2026,Chilonzor tumani
YTT_000029,26,2606,32,7,17907596.96771991,12612017.807587557,2026,Chilonzor tumani
YTT_002464,5026,2610,32,5,817985.6863836488,767109.6321489204,2026,Uchtepa tumani
YTT_003300,26,2606,172,8,9810411.479797093,7621477.909980731,2026,Chilonzor tumani
YTT_003137,26,2611,1,1,2090562.8507723813,1892189.0569552204,2026,Bektemir tumani
YTT_000458,26,2604,46,10,8388105.932358557,8273954.67826548,2026,Yakkasaroy tumani
YTT_004198,26,2605,182,7,1905167.1135157736,1748044.051677714,2026,Shayxontohur tumani
YTT_002918,26,2607,181,6,4505456.253154344,4026316.5048279273,2026,Sergeli tumani
YTT_003518,26,2609,32,10,595275.2515732533,468700.0863704816,2026,Olmazor tumani
YTT_002759,26,2603,51,7,429691.4591082428,301132.2283166218,2026,Yunusobod tumani
YTT_004355,26,2608,46,4,221834.991568693,178475.8767448364,2026,Yashnobod tumani
YTT_004277,26,2605,1,7,1177190.437836098,850205.3397961914,2026,Shayxontohur tumani
YTT_002789,26,2602,51,12,3942310.4511946915,3883257.5838939026,2026,Mirzo Ulug'bek tumani
YTT_004285,26,2602,1,6,4427746.634104327,3181303.036445203,2026,Mirzo Ulug'bek tumani
YTT_004971,26,2602,199,1,4887802.215661889,3698625.278985338,2026,Mirzo Ulug'bek tumani
YTT_003417,26,2601,51,4,1945536.5819662735,1718138.6864655463,2026,Mirobod tumani
YTT_004518,26,2606,47,10,3087277.070117381,2986160.2234981637,2026,Chilonzor tumani
YTT_002289,26,2609,130,2,407539.0059489796,399398.00519095006,2026,Olmazor tumani
YTT_002737,26,2611,1,3,4633165.463189527,4175459.319989009,2026,Bektemir tumani
YTT_002489,26,2603,182,3,1181058.813791273,929597.6385623326,2026,Yunusobod tumani
YTT_000846,26,2602,181,5,786947.2362826342,558757.2444950932,2026,Mirzo Ulug'bek tumani
YTT_001861,5026,2601,38,11,6609307.629061104,5890543.050867799,2026,Mirobod tumani
YTT_003488,26,2601,134,4,3513506.6175415064,3194224.930471669,2026,Mirobod tumani
YTT_002097,26,2604,100,1,5867234.800544036,5047044.185631454,2026,Yakkasaroy tumani
YTT_003115,26,2610,1,10,11081824.815985117,9406837.778478103,2026,Uchtepa tumani
YTT_001819,26,2601,172,7,317392.67671803973,227062.81975924576,2026,Mirobod tumani
YTT_003136,26,2610,32,1,1453560.5559362795,1085801.3242694568,2026,Uchtepa tumani
YTT_004845,26,2606,38,9,71519.85971337072,53355.62292646898,2026,Chilonzor tumani
YTT_004100,26,2608,172,6,3034989.0608891267,2822996.4167647175,2026,Yashnobod tumani
YTT_003824,26,2608,51,2,2528261.627103962,1969205.5248098343,2026,Yashnobod tumani
YTT_003021,26,2605,186,10,1384737.9525036004,1134862.8317828868,2026,Shayxontohur tumani
YTT_000441,26,2608,182,6,224487.97185546512,201165.8284312745,2026,Yashnobod tumani
YTT_000553,26,2604,38,4,1149381.9849985102,1058774.2528209311,2026,Yakkasaroy tumani
YTT_004774,26,2605,181,7,551147.6285991042,548285.2278902692,2026,Shayxontohur tumani
YTT_002665,26,2606,134,9,12719057.606424332,10517676.908392,2026,Chilonzor tumani
YTT_000664,26,2609,182,5,2442413.4078646866,1951703.8623161751,2026,Olmazor tumani
YTT_002308,26,2601,172,4,2434491.19179193,1819714.541893914,2026,Mirobod tumani
YTT_004668,26,2602,172,7,1611758.6995486994,1515444.5906020643,2026,Mirzo Ulug'bek tumani
YTT_004032,26,2603,100,2,7843762.016979744,5945158.441344211,2026,Yunusobod tumani
YTT_004026,26,2612,99,6,885091.5085572727,730116.2777831304,2026,Yangihayot tumani
YTT_002004,26,2607,182,5,3795961.634124127,3239433.4491210403,2026,Sergeli tumani
YTT_004869,26,2610,199,5,12741739.784371277,10346465.583064433,2026,Uchtepa tumani
YTT_003651,26,2610,38,2,1576610.723405273,1292988.9833140832,2026,Uchtepa tumani
YTT_002906,26,2609,100,6,628125.1224979599,450291.9058888552,2026,Olmazor tumani
YTT_003881,26,2612,51,3,3037769.4684926677,2762615.3015954643,2026,Yangihayot tumani
YTT_003310,26,2606,47,4,4337119.760379149,4269530.019050346,2026,Chilonzor tumani
YTT_001660,26,2604,32,7,6394353.672230904,4619271.459045229,2026,Yakkasaroy tumani
YTT_003948,26,5026,38,10,3102789.5281811506,2556081.063981592,2026,Toshkent shahri (maxsus toifa)
YTT_000167,26,2610,100,1,579299.0119926452,520179.3770741831,2026,Uchtepa tumani
YTT_001671,26,2605,134,3,11524682.14770761,9875436.222611707,2026,Shayxontohur tumani
YTT_002766,26,2608,199,1,1113752.0565704592,948817.5406078788,2026,Yashnobod tumani
YTT_004112,26,5026,186,6,16883320.25878252,16587701.013463562,2026,Toshkent shahri (maxsus toifa)
YTT_002779,26,5026,186,2,1228891.9226825854,1098999.2763467762,2026,Toshkent shahri (maxsus toifa)
YTT_004109,26,5026,32,5,87921.23068141578,80902.35673725694,2026,Toshkent shahri (maxsus toifa)
YTT_001787,26,2611,181,10,6260338.947928953,5764398.762741872,2026,Bektemir tumani
YTT_003319,26,2612,100,8,1143818.2048445179,864554.4304887281,2026,Yangihayot tumani
YTT_003024,26,2611,38,12,1881292.5097710635,1790259.3188147398,2026,Bektemir tumani
YTT_004261,26,2607,172,5,4863811.0514513645,3981549.5460532093,2026,Sergeli tumani
YTT_000420,26,2604,181,12,3645723.6181581505,3461786.783076714,2026,Yakkasaroy tumani
YTT_003811,26,2606,186,9,13498857.175826471,10847060.024216808,2026,Chilonzor tumani
YTT_002568,26,2610,181,3,1252877.6720497431,978305.7904303172,2026,Uchtepa tumani
YTT_001930,5026,2609,130,5,12969009.804534562,9649837.775782716,2026,Olmazor tumani
YTT_003771,26,2602,172,11,8587801.321649654,6126641.198572498,2026,Mirzo Ulug'bek tumani
YTT_000142,5026,2603,100,2,8647763.460014785,6757429.046731583,2026,Yunusobod tumani
YTT_004425,26,2603,99,2,3855793.3483099453,3850194.0541242645,2026,Yunusobod tumani
YTT_003596,26,2604,1,5,2494367.070320089,2266611.965674127,2026,Yakkasaroy tumani
YTT_004490,26,2602,46,9,467195.72989479743,356632.6509527068,2026,Mirzo Ulug'bek tumani
YTT_000064,26,2609,130,4,3642848.992266117,2566344.710383599,2026,Olmazor tumani
YTT_000345,26,2604,51,12,13001701.51825478,11618368.413663296,2026,Yakkasaroy tumani
YTT_003953,26,2601,186,9,1115773.5138366073,824838.5920698806,2026,Mirobod tumani
YTT_004200,26,2609,134,3,6712441.079559078,5957717.430675153,2026,Olmazor tumani
YTT_000365,26,2604,100,2,1450781.4028807294,1353855.632300442,2026,Yakkasaroy tumani
YTT_004937,26,2607,181,9,3084507.6769873463,2496362.8826609678,2026,Sergeli tumani
YTT_002496,26,5026,134,5,5674054.149890398,4309574.802340531,2026,Toshkent shahri (maxsus toifa)
YTT_000989,26,2610,181,9,7373137.743945774,6623876.477277543,2026,Uchtepa tumani
YTT_003809,26,2612,1,5,27036699.10611052,19889703.794951588,2026,Yangihayot tumani
YTT_000355,26,2607,130,6,629774.1723632279,629103.5582993582,2026,Sergeli tumani
YTT_000862,5026,2604,134,5,5706615.800580332,5347055.793912491,2026,Yakkasaroy tumani
YTT_001575,26,2607,38,9,3503613.4492957545,3131478.756106232,2026,Sergeli tumani
YTT_000640,26,2607,186,6,10176275.426804941,8598885.92442499,2026,Sergeli tumani
YTT_002071,26,2606,47,5,2282425.7188647985,1980854.4064782963,2026,Chilonzor tumani
YTT_003972,26,2607,130,5,2791538.464908678,2119464.0908931056,2026,Sergeli tumani
YTT_003842,26,2611,181,10,3637003.637112278,2833258.8780323146,2026,Bektemir tumani
YTT_004111,26,5026,99,9,2709644.3090161067,2529640.3459245027,2026,Toshkent shahri (maxsus toifa)
YTT_001314,26,2608,32,6,2274207.6621170174,2230642.714152656,2026,Yashnobod tumani
YTT_001320,26,5026,134,4,994617.9103502589,861091.4931513345,2026,Toshkent shahri (maxsus toifa)
YTT_004791,26,2602,172,12,6897126.441646788,6471009.470866716,2026,Mirzo Ulug'bek tumani
YTT_001779,26,2612,130,4,2674808.790616555,2252378.51075819,2026,Yangihayot tumani
YTT_003859,26,2609,51,3,9320050.333352635,6524708.722136005,2026,Olmazor tumani
YTT_004042,26,2608,99,1,682669.1126925909,632335.5073676121,2026,Yashnobod tumani
YTT_004817,26,2606,181,1,2287473.646354003,2224121.1111358474,2026,Chilonzor tumani
YTT_001306,26,2605,1,8,3689416.5262403013,3287574.8824292864,2026,Shayxontohur tumani
YTT_002221,26,2602,199,1,9016002.065098695,8727830.04880464,2026,Mirzo Ulug'bek tumani
YTT_001776,26,2607,32,7,15252571.71727708,12443672.13545639,2026,Sergeli tumani
YTT_000856,26,5026,99,1,1108955.827971204,802797.0409724681,2026,Toshkent shahri (maxsus toifa)
YTT_002104,26,2608,46,8,2009012.276790201,1568915.6715137484,2026,Yashnobod tumani
YTT_000278,26,2609,199,10,3777913.978584202,3045290.8649136694,2026,Olmazor tumani
YTT_001134,26,2604,172,10,6422832.432501289,6040556.38409912,2026,Yakkasaroy tumani
YTT_000994,26,5026,32,1,7346933.015054345,7032819.126717108,2026,Toshkent shahri (maxsus toifa)
YTT_000006,26,2612,47,2,580580.7219786465,536971.9835039923,2026,Yangihayot tumani
YTT_003258,26,2610,172,11,15731818.799948571,11297506.19213397,2026,Uchtepa tumani
YTT_004621,26,2602,38,2,8864999.958516937,8733651.974060286,2026,Mirzo Ulug'bek tumani
YTT_003227,26,2608,46,7,1869841.697320203,1819257.0423747823,2026,Yashnobod tumani
YTT_002907,26,2603,199,7,2992669.9728970337,2386773.6466349894,2026,Yunusobod tumani
YTT_001659,26,2601,1,8,6157917.850959086,5115010.774766762,2026,Mirobod tumani
YTT_000011,26,2607,46,2,968857.7676878353,854706.9464972104,2026,Sergeli tumani
YTT_004378,26,2609,51,1,2298426.496609242,1646112.2065305884,2026,Olmazor tumani
YTT_000312,26,2604,1,8,3365681.153098388,2388454.22040163,2026,Yakkasaroy tumani
YTT_003002,26,2606,100,6,2804644.9913107394,2776084.842142999,2026,Chilonzor tumani
YTT_002520,26,2608,99,8,4477532.674002953,3150475.967106229,2026,Yashnobod tumani
YTT_000798,26,2609,182,7,4330124.087560764,3293852.4495539134,2026,Olmazor tumani
YTT_000476,26,2601,172,2,11274035.572658502,10121528.809398646,2026,Mirobod tumani
YTT_002297,26,2605,1,4,4135811.088804871,3018808.3005585456,2026,Shayxontohur tumani
YTT_004113,5026,2601,38,10,4879696.193149905,4102784.992770521,2026,Mirobod tumani
YTT_002808,26,2603,99,12,5146541.972822447,4980940.471512211,2026,Yunusobod tumani
YTT_003238,26,2605,99,5,3587523.338143509,2658626.179655137,2026,Shayxontohur tumani
YTT_002196,26,2606,32,3,1904231.676769794,1480440.0618804924,2026,Chilonzor tumani
YTT_000881,26,2602,100,11,801629.7498649481,718379.6900126805,2026,Mirzo Ulug'bek tumani
YTT_004326,26,2604,32,3,11224157.305174632,11009807.620332856,2026,Yakkasaroy tumani
YTT_001382,26,2606,186,4,20356536.33707663,15923714.290578524,2026,Chilonzor tumani
YTT_004839,26,2607,38,1,11974819.570441427,8458434.269992273,2026,Sergeli tumani
YTT_002383,26,2606,186,6,6296967.355612115,5195153.717997983,2026,Chilonzor tumani
YTT_000185,26,2608,99,4,2138784.823049681,1809502.0525362582,2026,Yashnobod tumani
YTT_001887,5026,2610,199,1,1801924.4626494874,1406644.2027326652,2026,Uchtepa tumani
YTT_000743,5026,2602,100,7,2060605.957315459,1877025.562865314,2026,Mirzo Ulug'bek tumani
YTT_002202,26,2609,38,3,5016222.022233728,4207341.489114825,2026,Olmazor tumani
YTT_001351,26,2607,199,11,4904405.660695179,3804693.5638311743,2026,Sergeli tumani
YTT_004053,26,2606,172,5,7017860.487107208,4955685.1720508905,2026,Chilonzor tumani
YTT_004368,26,2608,172,8,9080163.082472548,6398507.295133083,2026,Yashnobod tumani
YTT_003509,26,2607,32,8,4890106.990460944,4098381.147536176,2026,Sergeli tumani
YTT_000930,26,2609,186,8,5236152.293674042,4556232.296671318,2026,Olmazor tumani
YTT_001282,26,5026,51,8,12926253.368371477,10590189.329834191,2026,Toshkent shahri (maxsus toifa)
YTT_003008,26,2612,32,11,9646361.269339243,9198041.722441925,2026,Yangihayot tumani
YTT_003328,26,2605,51,4,3366053.725247721,2900298.8488396457,2026,Shayxontohur tumani
YTT_000198,26,2603,1,9,8976326.04964221,7774030.3464035075,2026,Yunusobod tumani
YTT_002795,26,2603,51,11,171147.67625650283,154431.64282895188,2026,Yunusobod tumani
YTT_003708,26,2608,51,9,3658291.8565901634,2714363.6361046955,2026,Yashnobod tumani
YTT_000314,26,2603,47,2,5850043.2261276515,4918698.730709271,2026,Yunusobod tumani
YTT_004533,26,2603,99,10,2454286.039235248,1994814.1747276415,2026,Yunusobod tumani
YTT_003364,26,2603,38,4,67569.08402748204,55869.95819050216,2026,Yunusobod tumani
YTT_004482,26,2601,46,2,10975055.266279198,8429613.224534024,2026,Mirobod tumani
YTT_004279,26,2605,47,11,1124860.4590866957,866433.136095149,2026,Shayxontohur tumani
YTT_000495,26,2608,46,3,1939077.4987960416,1450214.6926686536,2026,Yashnobod tumani
YTT_004888,26,2607,199,8,3251367.840892972,2768760.625312677,2026,Sergeli tumani
YTT_002459,26,2608,99,2,11074096.2089457,10995990.721486794,2026,Yashnobod tumani
YTT_004789,26,2605,46,1,6110353.940769624,4811740.673732132,2026,Shayxontohur tumani
YTT_000770,26,2608,182,8,93144.31924987711,80447.12217372529,2026,Yashnobod tumani
YTT_004923,26,2602,182,1,1517383.2231660658,1295507.3173205757,2026,Mirzo Ulug'bek tumani
YTT_001945,26,2611,38,6,17319320.313017815,12559169.473210843,2026,Bektemir tumani
YTT_002356,26,2601,130,11,2270314.3068360877,1775642.277049389,2026,Mirobod tumani
YTT_000161,26,2604,38,6,3566060.664459659,2635064.4641027986,2026,Yakkasaroy tumani
YTT_000003,26,5026,130,2,6003680.4746639645,4658096.832913862,2026,Toshkent shahri (maxsus toifa)
YTT_000962,26,2602,181,9,59174.25378271025,51858.28678674031,2026,Mirzo Ulug'bek tumani
YTT_000044,26,2607,172,1,5721072.6689920435,5172037.970581343,2026,Sergeli tumani
YTT_004055,26,2611,51,4,214395.15971052347,180375.97670147126,2026,Bektemir tumani
YTT_003558,26,2612,186,12,4728295.784240297,4414943.03137396,2026,Yangihayot tumani
YTT_002142,26,2612,134,11,4887404.265817186,4638414.917808855,2026,Yangihayot tumani
YTT_002671,26,2610,134,7,12986749.051110893,12320255.679144116,2026,Uchtepa tumani
YTT_002632,5026,2608,47,6,519349.11830613826,460002.018767839,2026,Yashnobod tumani
YTT_003452,26,2606,172,12,2184930.8754598256,2067540.8544548727,2026,Chilonzor tumani
YTT_000756,26,2612,181,6,1444991.2613372928,1331624.7488700775,2026,Yangihayot tumani
YTT_001352,26,2603,186,6,404054.39164179325,369321.3042012936,2026,Yunusobod tumani
YTT_000095,26,2612,199,10,2701161.70062892,2131929.765206277,2026,Yangihayot tumani
YTT_003899,5026,2601,47,8,14093104.74302284,11670950.57806446,2026,Mirobod tumani
YTT_001308,26,2601,99,6,8060084.290249298,6255748.120674866,2026,Mirobod tumani
YTT_004128,26,2610,181,7,307385.5236912113,290091.04685546877,2026,Uchtepa tumani
YTT_001216,26,2605,32,12,4337050.246330953,3151738.548929873,2026,Shayxontohur tumani
YTT_004633,26,2612,199,9,1438788.7666452192,1187165.6442871892,2026,Yangihayot tumani
YTT_002436,26,2606,134,9,766114.9397501757,698266.8436854985,2026,Chilonzor tumani
YTT_003721,5026,2608,186,10,40321.46527755696,34177.46231355187,2026,Yashnobod tumani
YTT_000712,26,2607,46,11,7244108.628049562,6093050.030141674,2026,Sergeli tumani
YTT_001623,26,2606,51,10,7335261.787641198,5479534.364042209,2026,Chilonzor tumani
YTT_003135,26,2603,99,3,10113622.383952701,7086031.403711282,2026,Yunusobod tumani
YTT_003139,26,2612,186,4,4600847.552844686,4057464.8400641936,2026,Yangihayot tumani
YTT_002778,5026,2606,130,12,29984889.914796773,25428689.167246602,2026,Chilonzor tumani
YTT_004255,26,2604,134,3,7499786.834050133,7024109.325694851,2026,Yakkasaroy tumani
YTT_004958,26,2606,130,11,11195397.965708831,8488863.587424237,2026,Chilonzor tumani
YTT_003146,26,2605,181,12,11185679.333837602,10804392.135934757,2026,Shayxontohur tumani
YTT_000993,26,2605,100,12,262819.712860607,242753.67105115863,2026,Shayxontohur tumani
YTT_000136,26,2608,100,8,3384512.4380461317,2543585.4199568033,2026,Yashnobod tumani
YTT_000662,26,2603,172,1,18055405.00746885,13468141.087880041,2026,Yunusobod tumani
YTT_000445,26,2611,32,8,836026.7017221855,784289.3796791201,2026,Bektemir tumani
YTT_000817,5026,2601,46,4,13902125.973460909,13175064.717831535,2026,Mirobod tumani
YTT_004728,26,2607,199,4,4096975.7755257925,3098228.8949469416,2026,Sergeli tumani
YTT_004739,26,2610,186,5,7592158.06320846,7228758.464633691,2026,Uchtepa tumani
YTT_001789,26,2607,32,4,9092440.54823221,6781370.64935893,2026,Sergeli tumani
YTT_002003,5026,2611,182,2,5393552.416773366,4962273.618549872,2026,Bektemir tumani
YTT_003326,26,2611,46,7,8650970.984355109,8472049.087326663,2026,Bektemir tumani
YTT_002970,26,2602,100,8,1540486.7989251406,1196377.6737366521,2026,Mirzo Ulug'bek tumani
YTT_002745,26,2609,199,9,5114.1124954278785,4500.698141083943,2026,Olmazor tumani
YTT_000793,26,2609,134,10,3073150.922895464,2383340.8213600446,2026,Olmazor tumani
YTT_002902,26,5026,130,5,3724839.541980207,3695820.6859559533,2026,Toshkent shahri (maxsus toifa)
YTT_003864,26,2603,99,8,2757857.7192962626,2228789.9506746554,2026,Yunusobod tumani
YTT_001161,26,2602,186,8,5738669.434895665,4375782.711935353,2026,Mirzo Ulug'bek tumani
YTT_004429,26,2606,181,3,3339830.1229287274,2694010.5259733866,2026,Chilonzor tumani
YTT_000049,26,2607,182,7,1403793.929216583,1003479.9538793449,2026,Sergeli tumani
YTT_002400,26,2608,134,12,4939200.5115190465,3934339.8776284456,2026,Yashnobod tumani
YTT_000599,26,2604,47,3,4735892.175378376,3551747.1077244137,2026,Yakkasaroy tumani
YTT_000659,26,2606,100,7,178472.42295411482,126925.33316917803,2026,Chilonzor tumani
YTT_000611,26,2609,99,12,7274093.020010905,6661348.405351099,2026,Olmazor tumani
YTT_003176,26,2608,199,7,8249524.968538382,6188296.392881053,2026,Yashnobod tumani
YTT_004747,26,2607,1,1,1945234.1932649666,1687180.9898603498,2026,Sergeli tumani
YTT_002693,26,2610,181,8,4570449.338019653,4559653.668880893,2026,Uchtepa tumani
YTT_002164,26,2602,38,3,2948069.862399217,2695188.4178774063,2026,Mirzo Ulug'bek tumani
YTT_002838,26,2605,181,6,9602989.450648554,7869135.935225333,2026,Shayxontohur tumani
YTT_001257,26,2612,47,1,15896.734780102433,15703.93562441046,2026,Yangihayot tumani
YTT_002228,26,2606,181,11,343591.79784076393,258126.1074145228,2026,Chilonzor tumani
YTT_001472,26,2603,199,5,10028331.741811158,7911857.054126683,2026,Yunusobod tumani
YTT_003807,26,2604,38,7,4377978.515001458,4049613.0317449006,2026,Yakkasaroy tumani
YTT_000252,26,2602,1,12,4219650.576920849,3377223.8903053612,2026,Mirzo Ulug'bek tumani
YTT_000226,5026,2610,199,6,3681827.9867164954,3678765.300037125,2026,Uchtepa tumani
YTT_000579,26,5026,51,2,2103558.3635904067,1762687.9306835425,2026,Toshkent shahri (maxsus toifa)
YTT_004590,26,2605,100,11,18750110.993348952,18197948.254745156,2026,Shayxontohur tumani
YTT_003074,26,2601,181,7,11239683.294601727,7901027.745290275,2026,Mirobod tumani
YTT_004243,26,2610,181,1,1935829.2741694627,1485719.955967484,2026,Uchtepa tumani
YTT_003080,26,2606,46,3,4503165.023624865,4016305.955743657,2026,Chilonzor tumani
YTT_002650,26,2606,181,4,5699403.834731978,4086537.49655206,2026,Chilonzor tumani
YTT_001541,26,2602,130,1,12110005.847358951,9943852.567292048,2026,Mirzo Ulug'bek tumani
YTT_004949,26,2606,199,7,3845334.267457681,3559098.633428447,2026,Chilonzor tumani
YTT_003365,26,2605,172,12,3579988.8526026513,3503817.100702678,2026,Shayxontohur tumani
YTT_002993,26,2602,130,3,2213036.2018347196,1742153.3514875358,2026,Mirzo Ulug'bek tumani
YTT_002771,26,2604,199,7,5300848.129076236,5043480.08073786,2026,Yakkasaroy tumani
YTT_000590,26,2612,32,8,4049333.176269251,3736470.6374110794,2026,Yangihayot tumani
YTT_001302,26,2604,181,9,2934439.987064148,2718841.3704340803,2026,Yakkasaroy tumani
YTT_000024,26,2611,1,2,11235888.79705045,9466902.777664393,2026,Bektemir tumani
YTT_004665,26,2606,32,6,11102900.320191497,10595546.17741655,2026,Chilonzor tumani
YTT_004284,26,2607,172,10,9303179.587750737,8100673.583662679,2026,Sergeli tumani
